text	label
저는 아이들이랑 자주 다니는데	['O', 'O', 'O', 'O']
왜 고민했냐	['O', 'O']
주지스님의 배려이다.	['O', 'O']
서면에 이름 모를 펍 투어	['O', 'O', 'O', 'O', 'O']
자세한 사항은 기존 포스팅 `벽돌깨기 (Break Out, 1976, ATARI)` 참조.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
+피렌체 더몰 후기	['O', 'O', 'O']
직접 테스트 해보는 시간을 가졌답니다!	['O', 'O', 'O', 'O', 'O']
``정말 좋아하는 여자라면 누군가 그녀를 아끼고 사랑해주면 그녀가 행복하길 진심으로 빌어주게 된다.``	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
먹을 수 있는 원료로 사용한만큼..	['O', 'O', 'O', 'O', 'O']
테스트 해보니깐 눈으로 보니 안심하고..	['O', 'O', 'O', 'O', 'PDT-B']
( 너무 휴먼드라마적인 느낌	['O', 'MOV-B', 'MOV-I', 'MOV-I']
특별히 향이랄건 없고..	['O', 'O', 'O']
역시 입소문 난 이유가 있었네요^^	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I']
360도 칫솔이라 구석구석 닦기 좋다	['O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
항균성분이 2~3번 빨아써도 안심되요!!	['O', 'O', 'O', 'PDT-B']
한편, 이 영화의 주된 `사건`인 빌리 진 킹과 바비 릭스의 테니스 시합은 가슴 벅찬 감동과 감격을 선사하는 주된 요소로 등장한다. 결국, 영화는 이 `빅 매치`가 있기까지의 과정을 담아냈다고 볼 수 있다. `세기의 성 대결`이라고 불린 테니스 여제와 전 남자 윔블던 챔피언의 대결. 이들의 대결은 단순히 테니스 실력을 겨루는 것 이상의 의미를 지닌다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I']
믿는 것이 무엇인가?	['O', 'O', 'O']
일본과의 관계는 항상 말이 많은데	['O', 'O', 'O', 'O', 'O']
도움이 되었길 바래요	['O', 'O', 'O']
나중에 결국 뭐 사긴 삼	['O', 'O', 'O', 'O', 'O']
피부 미백, 주름개선, 자외선차단까지	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
자메이카역에서 트랙을 확인한 후 탑승하면 된다.	['O', 'O', 'O', 'O', 'O', 'O']
그래서 이마트 트레이더스 가서 구매했지요!!!	['O', 'O', 'O', 'O', 'O']
인스타에 인증샷을 올리면 추첨을 통해서 안쌤이 제작한 컴퓨터를..	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
그 아저씨는 나에게 하비잡지에 보여주며	['O', 'O', 'O', 'O', 'O']
네이버 시사회를 통해 명보극장에서 7월 26일, 조금 일찍 보게 되었다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
확실히 #마스크팩 보단 모델링팩이	['O', 'O', 'O', 'O']
아무래도 <보헤미안 랩소디>와 비교될 수 밖에 없는 영화인데, 확실히 영화적 재미도 노래가 주는 흥미도 떨어진다. 알아주는 팝알못이라 퀸의 노래도 엘튼존의 노래도 거의 모르는 상태로 두 영화를 봤는데, 보랩을 보며 퀸의 노래를 찾아 듣고 싶단 생각이 들었던 것과는 달리 이 영화를 보면선 그런 의욕이 생기지 않았다 .	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
너무 많은 사람들이 나오다보니 배가 산으로 가지 않을까 싶기도 했는데 밸런스가 실로 적절. 각 캐릭터성을 살리면서도 각자의 이야기가 나름 잘 다뤄줬다.	['O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
그리고 우리는 상시 운영된다는 크리스마스 샵에 갔다.	['O', 'O', 'O', 'O', 'O', 'O', 'O']
참 일본스럽..	['TRV-B', 'TRV-I']
영매나 초능력자를 적발하는데 주력하기도 했었다.	['O', 'O', 'O', 'O', 'O']
여름에 바르기 딱인 듯 ! -	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I']
피부 활력 개선을 도와주는	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
초미립자가 피부 표면에 뿌려주면	['O', 'O', 'O', 'O']
장성 용뿅뿅다리.	['O', 'O']
이번 4탄 역시 기존 람보 시리즈와 스타일을	['O', 'O', 'O', 'O', 'O', 'O', 'O']
촉촉해서 사용하기 좋아요	['PDT-B', 'PDT-B', 'PDT-I']
만화책 시점에선 이미 졸업하고 없는 녀석들.	['O', 'O', 'O', 'O', 'O', 'O']
약간 팁을 주자면 영화의 메인 테마곡이 #첫키스만50번째 와 겹친다. `비치 보이스`의 `Wouldn`t it be nice`의 가사를 안다면 살짝 #스포 일 듯.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I']
2007년에 [지금 사랑하는 사람과 살고 있습니까?]란 영화의 리뷰를 한 적이 있었다. 그 때 `뻔하디 뻔하다`는 평을 했지만 재미있게 봤다고 말한 적 있다. 이번 `라스트나잇` 역시 뻔하디 뻔한 내용의 영화다. 이 작품은 불륜소재에 미성년자 관람불가 딱지를 달고 나온 것 치고는 야한 장면이 전혀 나오질 않는다. 노출씬도 없다. 최대치가 속옷차림 정도. 게다가 의외로 내용이 건조하기까지 하다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I']
똑똑한 시끼들.	['TRV-B', 'TRV-I']
첫째날 아침, 닭갈비와 어묵볶음, 호박전, 콩나물국	['O', 'O', 'O', 'O', 'O', 'O']
치카치카 #양치질 #세안 하고	['O', 'O', 'O', 'O']
광주광역시 서구 쌍촌동	['O', 'O', 'O']
건조한 요즘 쓰기 딱 좋아요	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I']
순수한 자연성분 모링가와 제주왕벚꽃의	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-B']
발이 당연히 편해야겠지요?	['O', 'O', 'O']
해리포터와 마법사의 돌 (2001.12.14)	['O', 'O', 'O', 'O']
이를 과거 가난했던 시절 국밥을 먹고 도망가버렸던 인연으로 탄탄대로를 달리던 송우석이 진우를 변호하게 되는 이야기입니다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
또 다른 여자의 돈을 뜯어내려 발악하는 더러운 인생.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
요즘처럼 피부고민 많을 때 푸석거리는 피부관리에 #시트마스크팩 찾고 계시면	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
이세이미야케 향수 정말 봄이 온듯한 향기로 취저	['O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-B']
예민한데 레이몬덕분에 기침도 줄고	['O', 'O', 'PDT-B', 'PDT-I']
바디클렌저 대신 사용해봤는데	['O', 'O', 'O']
뉴욕 버킷리스트 중 하나는 전망대 도장깨기였고 첫번째는 엠파이어 스테이트 빌딩 두번째는 탑오브더락, 마지막이 바로 이 원월드 전망대였다!	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
신한솔 감독, 봉태규 주연	['O', 'O', 'O', 'O']
요 상태로 30분정도 있어줍니다 그리고 떼어내면!	['O', 'O', 'O', 'O', 'O', 'O']
위로해주듯(?) 맥주를 무료로 받았당ㅋㅋ	['MOV-B', 'MOV-B', 'MOV-I', 'MOV-I']
슈에무라 #아이치크팔레트 : 색상들이 지금 계절에 딱~~ 아이와 치크메이크업은 이거하나로~~완성!	['O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'O', 'O', 'PDT-B']
한국콜마 회사가 진짜 다 제조하고 있넴	['O', 'O', 'O', 'O', 'O', 'O']
`IRON MAN`도 흘러나온다. 스탭롤 올라갈 때	['O', 'O', 'O', 'O', 'O', 'O']
그리고 봉브레드 마늘바게뜨를 1개 사서 속초 낙산비치로 고고!	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
예민한 내피부에도 딱 이지요	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
사람이 사람을 사냥하는 시대에 살고 있다.	['O', 'O', 'O', 'O', 'O', 'O']
영화는 대충 봤다. 열심히 보기엔 너무 짜증나는 내용이고 주인공들이 꿈 얘기만 하면서 뱅글뱅글 도는 게 답답했고 이나영이나 오다기리 조가 아니라 누가 나와도 보기 싫었을 거다. 하다못해 강동원이 나와도 돌려버렸을 거야.. 아무래도 다시 김기덕 영화를 보는 일은 없지 싶다. 왜 이렇게 하나같이 이상하고 밝은 부분이란 전혀 없는 거야. - -	['O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
허리,엉덩이, 허벅지를 받쳐주는	['O', 'O', 'O']
외출할때 메이크업하기전	['O', 'O']
요 크림은 몸에 발라 주고 있는데요.	['O', 'O', 'O', 'O', 'O', 'O']
람보4에서 선교단은 군부독재의 잔악한 살상행위로	['O', 'O', 'O', 'O', 'O']
* 불가리아 국가 공인을 받은 특등급 불가리안 로즈 오일 사용 - 3000송이에서 오직 1ml만 추출되어, 상당히 귀해 유럽에서 `액체 다이아몬드`라고 불리기도 함	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
피곤해서 그런지 요즘들어 트러블이	['O', 'O', 'O', 'O']
파우더제형에 특화된 놀랍도록 부드러운	['PDT-B', 'PDT-I', 'PDT-B', 'PDT-I']
수운데 파괴되지 않고 피부깊숙히	['O', 'O', 'O', 'O']
아침저녁으로 관리!	['O', 'O']
영화 중반에 안드레가 주인공에게 외치는 `겟 아웃`이라는 절규. 영화의 내용과 제목에 잘 어울리는 한 마디였다. 생각할 거리도 있고 스릴러로써도 상당히 잘 만든 영화다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O']
야외활동에서 수시로 칙칙 !	['O', 'O', 'O', 'O']
우리 가족이 좋아하는 #치킨	['O', 'O', 'O', 'O']
이 영화도 추천. # #swallowtail	['O', 'O', 'MOV-B', 'O', 'O']
특이하게 캡슐호텔로 정말 말 그대로 캡슐처럼..	['TRV-B', 'O', 'O', 'O', 'O', 'O']
이 하나씩 늘고 있네염 ^-^ .	['O', 'O', 'O', 'O', 'O', 'O']
하는데 기분이 룰루랄라~	['O', 'O', 'O']
색상도 예쁘고 역시 한샘은 수납이 진짜 잘되네요..	['PDT-B', 'PDT-I', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
보습성분72%담았으니 촉촉하니	['O', 'PDT-B']
피부진정도 빠른 편이고,	['PDT-B', 'PDT-I', 'PDT-I']
이불이 푹신하더라구요~ ㅋㅋ	['TRV-B', 'TRV-I', 'TRV-I']
종로 일대에서 노인들을 상대로 성매매를 하며 근근이 생활해나가는 `박카스 할머니` 소영. 그녀는 노인들 사이에서 `죽여주게 잘 하는` 여자로 소문나 있다. 모텔비 포함해 4만원이면, 남자들은 욕구를 채울 수 있다. 제목부터 `죽여주게` 호기심을 자극했던 이 영화는 `의외의` 내용을 갖추고 있었다. 사실 필자는, 이 영화에 대해 감상 전에는 앞선 내용들만 담겨있으리라 예상했었다(나는 영화의 시놉시스를 읽지 않은 채, 감독과 출연배우, 혹은 포스터가 풍기는 분위기를 토대로 감상 작품을 선택하는 편이다). 하지만, 작품 속으로 들어갔더니, 사회적인 문제가 짙게 배어있었다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I']
워낙 피부가 예민한 편이라	['O', 'O', 'O', 'O']
차에서도 예외 없지요!	['O', 'O', 'O']
안심하고 사용하는 #믿고쓰는 디에스	['PDT-B', 'PDT-I', 'PDT-B', 'O']
여름한정 스페셜한 멀티가운	['O', 'PDT-B', 'O']
근 몇 년간 등장한 로맨틱 코미디 속 설정은 <노팅 힐>에서 레퍼런스 삼았다고 해도 과언이 아닐 정도다.	['MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
울집에선 아주 끼고 사네요ㅠㅠ	['O', 'O', 'O', 'O']
하이디의 꿀팁물기없는 맨얼굴에 써야하기때문에 저는 메이크업을 지워야하는 저녁보단 아침에 쓰고 있답니다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
샴푸 린스 헤어팩 트린트먼트	['O', 'O', 'O', 'O']
그러나 쉽게 엄마를 구출하면 이야기가 안되는 법. 게다가 슈퍼히어로 영화에는 슈퍼빌런(악당)이 반드시 등장하는 법. 이번 빌런은 `고스트`라는 이름의 하얀색 슈트를 입은 적이다. 고스트의 능력은 페이징, 즉 물질투과 능력이다. 그런데 원작과 달리 여성! 올해 재미있게 봤던 스티븐 스필버그의 영화 `레디 플레이어 원`에서 악당측 여성 요원으로 등장했던 해나 존 케이먼이라는 배우다. 별로 악당처럼 보이지가 않는데 실제로도 죽지 않고 살기 위해 어쩔 수 없는 선택이었다. 이후 어떻게 등장할까? 윈터솔져처럼 아군이 될 것인가?	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I']
다시 사가와 잉마르. 난 이 둘의 러브라인이 젤 관심 있었기 때문에 다른 사건도 많지만 일단 얘들 위주로 캡쳐. 사실 주는 둘의 러브라인보다 잉마르의 내적 성장에 맞춰져 있다. 내가 눈이 썩었기 때문에 이런 것만 좋아하는 거지....	['O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I']
18세에 보스턴 팝스 심포니에서 데뷔해 1955년 발매된 첫 앨범으로 극찬을 받았던 돈 셜리는 흑인이다. 토니 발레롱가는 이탈리아계 백인으로, `떠버리 토니`로 불리며 입담과 주먹으로만 먹고 살던 인물이었다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#맛있다 냠냠 배도 채웠으니~~ 신나게 놀장ㅎ	['O', 'O', 'O', 'O', 'O', 'O']
자는모습 너무 사랑스러워♩	['O', 'O', 'O']
녹여주어 자극없이 쉽게 제모 가능	['O', 'PDT-B', 'PDT-B', 'PDT-I', 'PDT-I']
것이 몸에 베어있고 그것 없이는 살 수 없는 몸인	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
드디어 나타났다! #아크네스타겟리페어크림 두둥 ‍♂️	['O', 'O', 'O', 'O', 'O']
웹캠과 동영상 등으로만 구성되었는데도 전혀 어색함이 없네 .	['O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I']
귀여운 캐릭터가 많으니 질리지 않고	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-B', 'PDT-I']
스승이 남기는 `교훈` 또한 빠질 수 없는 요소.	['MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
주말을 즐기는 사람들	['TRV-B', 'TRV-I', 'TRV-I']
30일간이나 밤만 계속 되는 극지방, 게다가 비행기도 한달에 한번.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
때는 1994년. NBA가 유행하며 NBA 트레이딩 카드가 대유행을 했다. 점프계열 만화인 슬램덩크와 드래곤볼이 학생들에게 엄청난 인기를 누렸다. 이것은 한국이나 일본이나 대만이나 마찬가지였나보다. 내용 중에 나오는 당시 유행하던 대만가수의 노래들은 알 수 없지만 극중에 나오는 슬램덩크 작가인 이노우에 타케히코에 대한 루머나 NBA 트레이딩 카드, 드래곤볼 만화책과 천하일무도회의 룰 등이 당시 시대상을 잘 보여준다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
피부 속과 겉 모두 건조하신 분들은	['O', 'O', 'O', 'O', 'O', 'O']
너무 물이라서 흐르지 않는 정도를	['O', 'O', 'O', 'O', 'O']
우리아들,딸 태권도 체육대회때	['O', 'O', 'O']
에어컨과 함께 작동시 효율적으로	['O', 'O', 'O', 'PDT-B']
임상시험을 완료한 제품이라 더더더 믿을수 있다능!!	['O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
일주일정도 사용했는데 몰라보게 달라진 피부결 전해져요	['O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
지마켓 등 오픈마켓에서 만나보세요	['O', 'O', 'O', 'O']
동물들은 인간과 같은 형태로 진화했고 더이상 서로 잡아먹지는 않지만 여전히 사회적 강자의 위치는 포식자들이 차지하고 있다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
아이도 활동하는데 무리없고..	['O', 'PDT-B', 'PDT-I']
도대체 몇개야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ..	['O', 'O', 'O']
#피그피기 말랑말랑 아기돼지인형	['O', 'PDT-B', 'O']
건조하지도 않고 너무 좋아서 보니 #아토클리닉	['PDT-B', 'PDT-I', 'PDT-B', 'PDT-I', 'O', 'O']
빌려와서 오리지널 스토리로 만들어져 있다.	['O', 'O', 'O', 'O', 'O']
#폴리로션 도 사줘야겠네~	['O', 'O', 'PDT-B']
원래의 건강한 피부로 리턴!	['O', 'PDT-B', 'PDT-I', 'PDT-I']
가장 마음에 안든 것은 악역 미치의 정체성.	['MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
세척력이 좋아 빨래가 깨끗깨끗~	['PDT-B', 'PDT-I', 'PDT-B', 'PDT-I']
말걸어 보고 싶었는데	['O', 'O', 'O']
대한민국의 낙후된 교육시스템 특성상, 중고등학교 시절 아마 대부분의 사람들은 이성친구와의 추억은 커녕 학교에서 청춘을 불태웠던 멋진 추억 하나조차 없을 것이다. 아마 대부분이 그렇지 않을까? 이 영화를 통해 좋은 추억의 간접체험을 해보는 것도 좋을 듯 싶다. 어차피 과거의 추억이 현재로 이어지는 경우는 거의 없으니까.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
게다가 수분도까지	['O', 'PDT-B']
닭조차도 다른 닭들이 땅에서 놀 때 날아다니는 닭이 분명 있다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
`다빈치 코드`에 비하면 너무 어린이용이 아닐런지.	['O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I']
전부터 쓰고있었는데	['O', 'O']
부드러운 음파진동이라 서투른	['PDT-B', 'PDT-I', 'O']
#닥터진 #비비 써보곤 바로 갈아탐	['O', 'O', 'O', 'O', 'O']
무겁지않고 끈적임없이 산뜻하게~	['PDT-B', 'PDT-B', 'PDT-B']
#꿀잼 가족영화	['MOV-B', 'O']
거희 비슷하게 닦아주더라구요~ :)	['O', 'O', 'O', 'O']
부드럽게 발리면서 발색력도 쨍하고 가루날림까지 없으니	['PDT-B', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-B', 'PDT-I']
한 편의 로맨스이지만 다양한 사유를 하게 만드는 영화 <러스트 앤 본>은, 대중적인 동시에 철학적인 작품이다. 뜨거운 사랑이 무엇인지 눈으로 직접 확인하길 권한다.	['O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
체험단 >> 뷰티클럽 5기 모집 >> 지원서 작성 하면 끝!	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
절먼... 독일...	['O', 'O']
2D 영상을 보면 어떤 장면이던지 멋진 장면.	['O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I']
휠다이얼버튼으로 온오프에	['O', 'O']
맑은 공기와 탁 트인 바다와 섬이 보이는	['TRV-B', 'TRV-I', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I']
더해서 9,900원에 판매 한다네염..	['O', 'O', 'O', 'O']
- 그리고 지나치게 깔끔해서	['O', 'O', 'TRV-B', 'TRV-I']
보들보들 따땃해 #수면잠옷 좋아랑	['PDT-B', 'PDT-B', 'O', 'PDT-B']
오로라 빛으로 더 이뻐요^^ 저는 자연스런 광이 나는 쿠션을 선호하는 편인데	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'O', 'PDT-B', 'PDT-I']
제가 착용한색은 스카이색 입니다.	['O', 'O', 'O', 'O']
